term,cur,prev,diff,ma7,z_like,total
진출,3,2,1,0.857,1.113,6
개선,3,4,-1,1.0,1.0,7
기대감,2,0,2,0.429,0.95,4
다른,2,0,2,0.429,0.95,4
메타,2,0,2,0.429,0.95,3
승부수,2,0,2,0.429,0.95,3
울트라,2,0,2,0.429,0.95,4
겨냥,2,1,1,0.429,0.95,4
경쟁,2,1,1,0.429,0.95,3
드론,2,1,1,0.429,0.95,4
우승,2,1,1,0.429,0.95,3
한화,2,1,1,0.429,0.95,3
확보,3,2,1,1.143,0.898,12
성공,2,0,2,0.571,0.814,5
예고,2,0,2,0.571,0.814,4
점유율,2,0,2,0.571,0.814,5
으로,2,1,1,0.571,0.814,4
lg,6,10,-4,3.714,0.781,40
하반기,4,11,-7,2.143,0.754,19
xr,2,2,0,0.714,0.697,6
엘리트,2,2,0,0.714,0.697,5
1000억,1,0,1,0.143,0.622,1
150조,1,0,1,0.143,0.622,2
19점,1,0,1,0.143,0.622,1
1라운더,1,0,1,0.143,0.622,1
20년,1,0,1,0.143,0.622,1
2년,1,0,1,0.143,0.622,1
2연승,1,0,1,0.143,0.622,1
3년,1,0,1,0.143,0.622,1
40,1,0,1,0.143,0.622,1
6월,1,0,1,0.143,0.622,1
8번째,1,0,1,0.143,0.622,1
8어시스트,1,0,1,0.143,0.622,1
9000억,1,0,1,0.143,0.622,1
90hz,1,0,1,0.143,0.622,1
amg,1,0,1,0.143,0.622,1
apv,1,0,1,0.143,0.622,1
cle,1,0,1,0.143,0.622,1
cmp,1,0,1,0.143,0.622,1
di동일,1,0,1,0.143,0.622,1
live,1,0,1,0.143,0.622,1
ls일렉트릭,1,0,1,0.143,0.622,1
mmorpg,1,0,1,0.143,0.622,1
oled가,1,0,1,0.143,0.622,1
pad,1,0,1,0.143,0.622,1
x2,1,0,1,0.143,0.622,1
x86,1,0,1,0.143,0.622,1
zine,1,0,1,0.143,0.622,1
가능,1,0,1,0.143,0.622,1
가스공사,1,0,1,0.143,0.622,1
가자,1,0,1,0.143,0.622,1
감독의,1,0,1,0.143,0.622,1
감독이,1,0,1,0.143,0.622,1
감독하며,1,0,1,0.143,0.622,1
감동,1,0,1,0.143,0.622,1
감싼,1,0,1,0.143,0.622,1
강혁,1,0,1,0.143,0.622,1
개관,1,0,1,0.143,0.622,1
갤럭시탭a11,1,0,1,0.143,0.622,1
거두며,1,0,1,0.143,0.622,1
거래소,1,0,1,0.143,0.622,1
거침없는,1,0,1,0.143,0.622,1
게임들,1,0,1,0.143,0.622,1
격돌,1,0,1,0.143,0.622,2
결승,1,0,1,0.143,0.622,1
공략,1,0,1,0.143,0.622,4
국민성장펀드,1,0,1,0.143,0.622,3
국산,1,0,1,0.143,0.622,1
국산화로,1,0,1,0.143,0.622,1
국정자원,1,0,1,0.143,0.622,1
굳이,1,0,1,0.143,0.622,1
기권승,1,0,1,0.143,0.622,1
기대한다,1,0,1,0.143,0.622,1
기반,1,0,1,0.143,0.622,6
기자수첩,1,0,1,0.143,0.622,1
기증유물전시관,1,0,1,0.143,0.622,1
끄떡없어,1,0,1,0.143,0.622,1
내부선,1,0,1,0.143,0.622,1
내장한,1,0,1,0.143,0.622,1
넓힐,1,0,1,0.143,0.622,1
넘게,1,0,1,0.143,0.622,1
넷마블,1,0,1,0.143,0.622,1
노시환,1,0,1,0.143,0.622,1
누가,1,0,1,0.143,0.622,3
눈앞,1,0,1,0.143,0.622,1
늘어난,1,0,1,0.143,0.622,1
단행,1,0,1,0.143,0.622,1
달아,1,0,1,0.143,0.622,1
답이다,1,0,1,0.143,0.622,1
당장,1,0,1,0.143,0.622,1
당황,1,0,1,0.143,0.622,1
대거,1,0,1,0.143,0.622,2
더블,1,0,1,0.143,0.622,1
도저히,1,0,1,0.143,0.622,1
돌아온,1,0,1,0.143,0.622,1
동일하이빌,1,0,1,0.143,0.622,1
두산에너빌리티,1,0,1,0.143,0.622,1
듣는,1,0,1,0.143,0.622,1
따돌리며,1,0,1,0.143,0.622,1
따돌린다,1,0,1,0.143,0.622,1
마시고,1,0,1,0.143,0.622,1
만나,1,0,1,0.143,0.622,1
만든다,1,0,1,0.143,0.622,1
만의,1,0,1,0.143,0.622,1
메르세데스,1,0,1,0.143,0.622,2
무대,1,0,1,0.143,0.622,1
무대서,1,0,1,0.143,0.622,1
문전성시,1,0,1,0.143,0.622,1
박동원,1,0,1,0.143,0.622,1
박용택,1,0,1,0.143,0.622,1
방심했다,1,0,1,0.143,0.622,1
배드민턴,1,0,1,0.143,0.622,1
배터리,1,0,1,0.143,0.622,1
벅찬,1,0,1,0.143,0.622,1
베스트,1,0,1,0.143,0.622,1
본다,1,0,1,0.143,0.622,1
봐도,1,0,1,0.143,0.622,1
부동산,1,0,1,0.143,0.622,1
부스,1,0,1,0.143,0.622,1
부응,1,0,1,0.143,0.622,1
부진에도,1,0,1,0.143,0.622,1
분명,1,0,1,0.143,0.622,1
분양권,1,0,1,0.143,0.622,1
비타민도,1,0,1,0.143,0.622,1
빛난,1,0,1,0.143,0.622,1
빽다방,1,0,1,0.143,0.622,1
사령탑도,1,0,1,0.143,0.622,1
사로잡은,1,0,1,0.143,0.622,1
살린,1,0,1,0.143,0.622,1
삼성처럼,1,0,1,0.143,0.622,1
상생,1,0,1,0.143,0.622,1
상황이었는데,1,0,1,0.143,0.622,1
선수급,1,0,1,0.143,0.622,1
선수로서,1,0,1,0.143,0.622,1
선수입니다,1,0,1,0.143,0.622,1
성대히,1,0,1,0.143,0.622,1
성장동,1,0,1,0.143,0.622,1
성큼,1,0,1,0.143,0.622,1
세아베스틸지주,1,0,1,0.143,0.622,1
손아섭,1,0,1,0.143,0.622,1
수훈,1,0,1,0.143,0.622,1
순간적으로,1,0,1,0.143,0.622,1
스마트팩토리,1,0,1,0.143,0.622,1
스타들의,1,0,1,0.143,0.622,1
시범경기,1,0,1,0.143,0.622,1
시장기대,1,0,1,0.143,0.622,1
시장에서,1,0,1,0.143,0.622,1
시장이,1,0,1,0.143,0.622,1
식욕,1,0,1,0.143,0.622,1
신뢰,1,0,1,0.143,0.622,1
신작,1,0,1,0.143,0.622,1
쏟아지는데,1,0,1,0.143,0.622,1
아니겠지만,1,0,1,0.143,0.622,1
아산,1,0,1,0.143,0.622,6
아산탕정,1,0,1,0.143,0.622,1
알았는데,1,0,1,0.143,0.622,1
애제자,1,0,1,0.143,0.622,1
양준석,1,0,1,0.143,0.622,1
없으니,1,0,1,0.143,0.622,1
엔제리너스,1,0,1,0.143,0.622,1
여기,1,0,1,0.143,0.622,1
연루,1,0,1,0.143,0.622,1
열려,1,0,1,0.143,0.622,1
오늘,1,0,1,0.143,0.622,5
오랜만에,1,0,1,0.143,0.622,1
오른다,1,0,1,0.143,0.622,1
완성,1,0,1,0.143,0.622,1
왕성한,1,0,1,0.143,0.622,1
외국,1,0,1,0.143,0.622,1
외국인,1,0,1,0.143,0.622,1
우는,1,0,1,0.143,0.622,1
워니,1,0,1,0.143,0.622,1
워스트,1,0,1,0.143,0.622,1
원성,1,0,1,0.143,0.622,1
웹젠,1,0,1,0.143,0.622,1
유럽서도,1,0,1,0.143,0.622,1
유리기판,1,0,1,0.143,0.622,1
유입에,1,0,1,0.143,0.622,1
응원에,1,0,1,0.143,0.622,1
의혹에,1,0,1,0.143,0.622,1
이걸,1,0,1,0.143,0.622,2
이겨낼,1,0,1,0.143,0.622,1
이대로,1,0,1,0.143,0.622,1
이대은,1,0,1,0.143,0.622,1
이대호,1,0,1,0.143,0.622,1
이민서,1,0,1,0.143,0.622,1
이번엔,1,0,1,0.143,0.622,1
이상없음,1,0,1,0.143,0.622,1
이유는,1,0,1,0.143,0.622,1
이호범과,1,0,1,0.143,0.622,1
인구,1,0,1,0.143,0.622,1
인기,1,0,1,0.143,0.622,1
인정받은,1,0,1,0.143,0.622,1
있을,1,0,1,0.143,0.622,1
자막뉴스,1,0,1,0.143,0.622,1
자자하지만,1,0,1,0.143,0.622,1
잡을,1,0,1,0.143,0.622,1
재무건전성,1,0,1,0.143,0.622,1
저가형,1,0,1,0.143,0.622,1
전자,1,0,1,0.143,0.622,1
전자종이,1,0,1,0.143,0.622,2
점검,1,0,1,0.143,0.622,7
접수한,1,0,1,0.143,0.622,1
젖을,1,0,1,0.143,0.622,1
제천시,1,0,1,0.143,0.622,1
조상현,1,0,1,0.143,0.622,1
좋아요,1,0,1,0.143,0.622,1
주가조작,1,0,1,0.143,0.622,1
주루에,1,0,1,0.143,0.622,1
주전급은,1,0,1,0.143,0.622,1
죽는,1,0,1,0.143,0.622,1
증자,1,0,1,0.143,0.622,1
지은,1,0,1,0.143,0.622,1
직류,1,0,1,0.143,0.622,1
짱구,1,0,1,0.143,0.622,1
처음,1,0,1,0.143,0.622,1
천하인,1,0,1,0.143,0.622,1
청약통,1,0,1,0.143,0.622,1
초추웡에,1,0,1,0.143,0.622,1
총력전,1,0,1,0.143,0.622,2
추워도,1,0,1,0.143,0.622,1
출격,1,0,1,0.143,0.622,1
출산,1,0,1,0.143,0.622,1
출품,1,0,1,0.143,0.622,1
충전,1,0,1,0.143,0.622,1
커피,1,0,1,0.143,0.622,1
컴투스,1,0,1,0.143,0.622,1
코덱,1,0,1,0.143,0.622,1
코리아오픈,1,0,1,0.143,0.622,1
쿠페,1,0,1,0.143,0.622,4
탈퇴,1,0,1,0.143,0.622,1
탑재한,1,0,1,0.143,0.622,2
털썩,1,0,1,0.143,0.622,1
텀블러,1,0,1,0.143,0.622,1
통했다,1,0,1,0.143,0.622,1
트리플,1,0,1,0.143,0.622,1
파크레인,1,0,1,0.143,0.622,1
포기할,1,0,1,0.143,0.622,1
폭발,1,0,1,0.143,0.622,1
