term,cur,prev,diff,total,ma7,z_like
애플,23,3,20,32,4.143,6.212
한화,17,2,15,26,3.714,4.539
lg디스플레이,15,10,5,52,7.143,2.139
oled,13,16,-3,97,10.571,0.571
tsmc,8,0,8,8,1.143,3.314
현대차,8,0,8,17,1.857,2.6
갤럭시,6,4,2,17,1.857,1.753
폴더블,4,3,1,9,1.143,1.381
sk하이닉스,4,6,-2,14,1.714,0.99
스트레처블,3,0,3,3,0.429,1.554
아이폰,3,3,0,7,0.857,1.113
lg전자,3,4,-1,16,1.0,1.0
삼성전자,3,19,-16,52,5.571,-0.765
아이씨디,2,0,2,2,0.286,1.117
아이패드,2,0,2,2,0.286,1.117
인텔,2,1,1,7,0.571,0.814
맥북,2,2,0,5,0.571,0.814
게이밍,2,3,-1,10,0.714,0.697
올레드,2,2,0,6,0.714,0.697
삼성디스플레이,2,3,-1,28,2.286,-0.114
bmw,1,0,1,5,0.143,0.622
레노버,1,0,1,4,0.143,0.622
amd,1,0,1,1,0.143,0.622
etri,1,0,1,1,0.143,0.622
hud,1,0,1,1,0.143,0.622
woled,1,0,1,1,0.143,0.622
수율,1,0,1,1,0.143,0.622
에어팟,1,0,1,1,0.143,0.622
패드,1,0,1,1,0.143,0.622
한화솔루션,1,0,1,1,0.143,0.622
byd,1,0,1,8,0.286,0.465
벤츠,1,0,1,7,0.286,0.465
아마존,1,1,0,3,0.286,0.465
현대자동차,1,1,0,2,0.286,0.465
사이니지,1,0,1,3,0.429,0.345
퀄컴,1,1,0,9,1.0,0.0
카카오,1,1,0,7,1.0,0.0
