date,types,title,url
2025-10-31,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP","반도체 재료·부품 관련주, '방긋방긋 미소천사' 샘씨엔에스·후성... '한...",http://www.finomy.com/news/articleView.html?idxno=242084
2025-10-31,"INVEST,LAUNCH","LG디스플레이, OLED 출하 확대에 힘입어 3분기 흑자 전환",https://www.topstarnews.net/news/articleView.html?idxno=15858954
2025-10-31,"INVEST,LAUNCH,PARTNERSHIP,REGUL","[산업 이모저모] 독자AI 정예팀 NC AI, 육군 인공지능센터와 MOU 체결",https://www.greened.kr/news/articleView.html?idxno=332685
2025-10-31,LAUNCH,"LG전자, APEC에 투명 올레드로 만든 대형 샹들리에 공개…'시그니처 올레...",http://www.econonews.co.kr/news/articleView.html?idxno=411360
2025-11-01,"INVEST,LAUNCH,ORDER,PARTNERSHIP,REGUL","2차전지 관련주, '봄꽃만개' 에이아이코리아·후성·성우하이텍... '시들...",http://www.finomy.com/news/articleView.html?idxno=242104
2025-10-31,LAUNCH,"이청 삼성D 사장, ""혁신 속도 높여  OLED  선도 지키자""",http://www.thelec.kr/news/articleView.html?idxno=43104
2025-11-01,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP,REGUL","삼성전자, 치열한 TV 시장 '마이크로 RGB'로 승부수",https://www.asiatime.co.kr/article/20251031500257
2025-10-31,"INVEST,LAUNCH","정철동, 인력·투자 효율화 고삐...흑자 전환 속도",https://dealsite.co.kr/articles/150629
2025-11-01,"INVEST,LAUNCH,ORDER","삼성전자·LG전자, 3분기 TV 약세 '심화'…TV·가전, 中 도전 '격화'",https://www.techm.kr/news/articleView.html?idxno=146061
2025-10-31,"INVEST,LAUNCH,ORDER,PARTNERSHIP","삼성D·LGD, 3분기 애플 효과 '톡톡'…OLED 기술 강화·비용 절감 '총력'",https://www.techm.kr/news/articleView.html?idxno=145996
2025-10-31,INVEST,[수능D-10] '역대 최대 N수' 2026수능 최종 점검 포인트.. '입시기관별 ...,http://www.veritas-a.com/news/articleView.html?idxno=579218
2025-10-31,"CERT,INVEST,LAUNCH,REGUL","""中 자원 무기화 대응 핵심과제는 '리튬·흑연' 등 공급망 확보""",https://www.pinpointnews.co.kr/news/articleView.html?idxno=390535
2025-10-31,"CERT,LAUNCH,REGUL",대역폭·호환성 UP…VESA 'DP포트 2.1a'로 디스플레이 표준 강화,https://it.chosun.com/news/articleView.html?idxno=2023092150088
2025-10-31,"INVEST,LAUNCH",LG디스플레이 매출 6조 9570억 원...영업이익 4310억 원 달성,https://www.kgnews.co.kr/news/article.html?no=871698
2025-10-31,"INVEST,PARTNERSHIP","[주간 기업동향] 최태원 회장 ""한국, AI 병목 푸는 테스트베드 될 것"" 外",https://www.banronbodo.com/news/articleView.html?idxno=31111
2025-11-01,"CERT,INVEST,LAUNCH","[출연] 관세 협상부터 K-테크까지…경주 APEC, 韓 기술·외교력 각인",http://www.paxetv.com/news/articleView.html?idxno=250836
2025-10-31,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP,REGUL","수소차 관련주, '봄바람' SJG세종·한온시스템·한화솔루션...'찬바람' 엔...",http://www.finomy.com/news/articleView.html?idxno=242081
2025-10-31,"INVEST,LAUNCH",'인도 성공' 조주완 vs '실적 매직' 정철동 … LG도 부회장 나올까,https://biz.newdaily.co.kr/site/data/html/2025/10/31/2025103100108.html
